Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,greenfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,redfolder,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,darkgreenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,greenvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,redvinyl,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insidegreenfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,insideredfolder,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafpoisonivy,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapelower,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafgrapeupper,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,greenleafverygreen,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafpoinsettia,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,redleafcarnation,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenbag,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,greenfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redfoam,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redpaper,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:208,redswatch1314,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redpaint,Relative:216,redtape,Relative:216,redtape,Relative:216,redtape,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,greencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,darkgreencalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,redcalibrate,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insideredfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,insidegreenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,greenfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redfoldermattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,redswatch1315mattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,darkgreenvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,redvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp,Relative:208,greenvinylmattenp
690.692,33.28,690.692,33.48,690.692,27.35,690.692,70.85,690.692,70.55,690.692,73.6,690.692,84.7,690.692,82.03,690.692,77.74,690.692,70.28,690.692,89.14,690.692,88.2,690.692,135.76,690.692,140.77,690.692,139,690.692,25.71,690.692,21.2,690.692,26.76,690.692,59.55,690.692,55.02,690.692,48.45,690.692,34.99,690.692,33.46,690.692,49.25,690.692,-0.15,690.692,22.37,690.692,20.93,690.692,5.46,690.692,11.95,690.692,17.23,690.692,5.99,690.692,8.83,690.692,-4.08,690.692,43.5,690.692,62.75,690.692,50.4,690.692,88.55,690.692,60.85,690.692,56.94,690.692,36.28,690.692,28.76,690.692,15.91,690.692,14.06,690.692,4.14,690.692,28.5,690.692,96.33,690.692,91.78,690.692,91.78,690.692,194.34,690.692,197.18,690.692,188.58,690.692,203.73,690.692,193.92,690.692,224.13,690.692,85.56096,690.692,210.9034,690.692,216.91082,690.692,186.8041,690.692,186.6917,690.692,185.84867,690.692,-11.8534,690.692,-16.51514,690.692,22.13288,690.692,3.22768,690.692,8.1294,690.692,-0.04086,690.692,61.22909,690.692,67.74394,690.692,51.41182,690.692,19.76726,690.692,21.30259,690.692,21.7153,690.692,2.77157,690.692,1.48645,690.692,1.60315,690.692,19.90085,690.692,21.53189,690.692,8.03349,690.692,24.48388,690.692,26.40781,690.692,26.41404,690.692,65.48353,690.692,66.20765,690.692,74.40915,690.692,-1.99614,690.692,-2.48585,690.692,-1.4045,690.692,55.50334,690.692,59.74107,690.692,59.3707,690.692,0,690.692,1.65585,690.692,0.98706
691.014,35.47,691.014,39.85,691.014,39.96,691.014,72.02,691.014,83.28,691.014,75.87,691.014,81.18,691.014,81.28,691.014,75.5,691.014,81.83,691.014,87.71,691.014,83.73,691.014,129.64,691.014,151.68,691.014,148.4,691.014,31.69,691.014,26.65,691.014,33.55,691.014,59.4,691.014,58.47,691.014,50.92,691.014,34.9,691.014,49.01,691.014,41.29,691.014,18.09,691.014,8.28,691.014,35.37,691.014,12.73,691.014,4.2,691.014,5.64,691.014,26.12,691.014,-1.42,691.014,2.36,691.014,74.08,691.014,68.3,691.014,57.04,691.014,92.28,691.014,61.16,691.014,60.13,691.014,42.35,691.014,33.9,691.014,43.07,691.014,29.76,691.014,18.59,691.014,16.31,691.014,106.75,691.014,102.45,691.014,102.45,691.014,193.3,691.014,197.33,691.014,192.75,691.014,209.75,691.014,227.15,691.014,213.95,691.014,80.96547,691.014,187.68503,691.014,226.13865,691.014,199.37669,691.014,200.92143,691.014,195.20541,691.014,4.92037,691.014,16.80923,691.014,11.39515,691.014,0.96553,691.014,10.67934,691.014,-3.52008,691.014,64.54322,691.014,55.61113,691.014,55.08371,691.014,21.40444,691.014,20.3549,691.014,21.22002,691.014,1.89121,691.014,1.36136,691.014,1.54288,691.014,20.12518,691.014,22.02308,691.014,9.55627,691.014,25.7405,691.014,27.82532,691.014,25.64454,691.014,65.55266,691.014,64.7452,691.014,76.65398,691.014,-1.45566,691.014,0.56024,691.014,-1.00563,691.014,55.69774,691.014,55.31323,691.014,56.84582,691.014,6.27557,691.014,2.75282,691.014,2.61682
691.336,32.37,691.336,33.04,691.336,37.16,691.336,61.76,691.336,66.25,691.336,65.94,691.336,72.08,691.336,71.2,691.336,74.81,691.336,63.65,691.336,76.13,691.336,63.41,691.336,140.46,691.336,147.4,691.336,132.82,691.336,20.36,691.336,15.44,691.336,23.38,691.336,47.7,691.336,43.42,691.336,51.67,691.336,39.04,691.336,27.96,691.336,40.89,691.336,14.22,691.336,8.7,691.336,15.01,691.336,14.19,691.336,6.52,691.336,7.47,691.336,11.71,691.336,7.52,691.336,15.33,691.336,58.51,691.336,60.62,691.336,52.04,691.336,74.94,691.336,56.37,691.336,58.35,691.336,30.49,691.336,27.96,691.336,31.18,691.336,19.39,691.336,18.07,691.336,27.72,691.336,92.48,691.336,95.99,691.336,95.99,691.336,184.36,691.336,187.34,691.336,174.12,691.336,177.6,691.336,187.36,691.336,199.31,691.336,36.70476,691.336,193.40459,691.336,195.04055,691.336,195.52527,691.336,202.18924,691.336,161.51507,691.336,17.98078,691.336,-22.76394,691.336,5.0816,691.336,21.88903,691.336,1.57303,691.336,-9.07787,691.336,57.86993,691.336,69.44611,691.336,68.12004,691.336,21.00796,691.336,21.40135,691.336,21.90518,691.336,3.0582,691.336,3.26231,691.336,2.77697,691.336,21.82737,691.336,20.61035,691.336,10.05204,691.336,26.71575,691.336,28.4074,691.336,28.055,691.336,64.46027,691.336,64.51289,691.336,75.74824,691.336,-1.48987,691.336,1.51706,691.336,0.77205,691.336,60.5611,691.336,59.07688,691.336,56.95153,691.336,2.31542,691.336,0.67556,691.336,2.85108
691.658,27.24,691.658,36.5,691.658,32.24,691.658,81.69,691.658,71.44,691.658,65.53,691.658,62.97,691.658,63.63,691.658,71.58,691.658,68.67,691.658,74.42,691.658,79.22,691.658,119.61,691.658,132.73,691.658,116.37,691.658,24.27,691.658,28.08,691.658,22.44,691.658,55.76,691.658,60.19,691.658,64.16,691.658,14.04,691.658,27.72,691.658,41.33,691.658,-4.59,691.658,3.76,691.658,18.51,691.658,0.31,691.658,7.11,691.658,-3.11,691.658,9.24,691.658,-12.9,691.658,-13.15,691.658,45.15,691.658,75.7,691.658,54.85,691.658,78.13,691.658,54.97,691.658,73.05,691.658,26.73,691.658,28.7,691.658,30.98,691.658,34.96,691.658,6.81,691.658,13.15,691.658,111.43,691.658,91.87,691.658,91.87,691.658,195.04,691.658,205.91,691.658,208.72,691.658,204.9,691.658,219.25,691.658,226.79,691.658,74.04753,691.658,153.42842,691.658,190.12827,691.658,184.59256,691.658,160.12665,691.658,132.07282,691.658,27.52531,691.658,31.73835,691.658,41.61579,691.658,25.72487,691.658,20.51404,691.658,27.56361,691.658,77.67036,691.658,74.61454,691.658,82.52039,691.658,20.47437,691.658,21.96838,691.658,22.67739,691.658,2.9278,691.658,3.37068,691.658,2.1027,691.658,21.70292,691.658,21.86469,691.658,8.23211,691.658,27.05081,691.658,27.31099,691.658,27.31719,691.658,64.20943,691.658,66.01318,691.658,74.97676,691.658,-2.19102,691.658,-1.48579,691.658,0.08579,691.658,59.21816,691.658,59.16046,691.658,59.72171,691.658,2.31538,691.658,3.24734,691.658,0.02145
691.98,36.02,691.98,28.31,691.98,36.66,691.98,79.38,691.98,85.76,691.98,82.33,691.98,70.02,691.98,66.22,691.98,73.75,691.98,63.58,691.98,83.09,691.98,71.16,691.98,130.88,691.98,131.74,691.98,117.3,691.98,26.66,691.98,26.94,691.98,21.34,691.98,54.76,691.98,58.85,691.98,55.46,691.98,35.63,691.98,36.4,691.98,30.48,691.98,10.93,691.98,-2.82,691.98,15.3,691.98,9.13,691.98,5.06,691.98,3.4,691.98,10.07,691.98,-14.25,691.98,1.02,691.98,62.24,691.98,68.44,691.98,53.25,691.98,70.62,691.98,42.74,691.98,59.86,691.98,17.81,691.98,16.93,691.98,33.58,691.98,16.79,691.98,-1.41,691.98,11.37,691.98,106.28,691.98,80.75,691.98,80.75,691.98,183.15,691.98,167.25,691.98,182.6,691.98,205.28,691.98,213.75,691.98,222.3,691.98,77.93161,691.98,211.05055,691.98,194.73327,691.98,173.17201,691.98,190.82401,691.98,163.81249,691.98,17.00867,691.98,13.76642,691.98,6.25161,691.98,26.53427,691.98,-0.35617,691.98,-3.2058,691.98,49.83273,691.98,66.87279,691.98,76.29317,691.98,22.47591,691.98,22.61085,691.98,22.65724,691.98,3.11478,691.98,3.42789,691.98,2.82518,691.98,22.47591,691.98,21.8305,691.98,8.54254,691.98,28.31568,691.98,29.08359,691.98,27.30996,691.98,62.39347,691.98,65.97472,691.98,75.21818,691.98,-1.30424,691.98,0.32252,691.98,-0.87484,691.98,60.11351,691.98,58.94208,691.98,58.5729,691.98,0.17493,691.98,-0.0984,691.98,3.16871
692.302,35.52,692.302,32.75,692.302,28.57,692.302,72.42,692.302,79.12,692.302,63.47,692.302,74.58,692.302,74.67,692.302,64.95,692.302,62.3,692.302,89.6,692.302,79.27,692.302,120.98,692.302,137.68,692.302,120.57,692.302,21.53,692.302,18.87,692.302,22.02,692.302,58.2,692.302,45.42,692.302,49.3,692.302,21.47,692.302,30.44,692.302,25.2,692.302,-3.69,692.302,6.38,692.302,4.33,692.302,11.94,692.302,-1.8,692.302,6.92,692.302,11.49,692.302,-25.36,692.302,-8.94,692.302,58.41,692.302,63.47,692.302,57.25,692.302,94.25,692.302,36.66,692.302,38.52,692.302,22.86,692.302,29.93,692.302,13.58,692.302,12.09,692.302,-9.19,692.302,23.59,692.302,117.27,692.302,100.76,692.302,100.76,692.302,205.53,692.302,199.49,692.302,202.87,692.302,229.27,692.302,217.71,692.302,218.38,692.302,73.45921,692.302,183.87739,692.302,215.14684,692.302,178.06675,692.302,174.54775,692.302,165.21468,692.302,-11.49928,692.302,10.74289,692.302,14.61662,692.302,0.51012,692.302,12.20415,692.302,-7.10946,692.302,48.24971,692.302,69.93169,692.302,54.72357,692.302,20.72965,692.302,21.8723,692.302,22.17818,692.302,3.77642,692.302,3.05049,692.302,2.03539,692.302,21.28479,692.302,22.81416,692.302,9.91395,692.302,26.61074,692.302,26.89917,692.302,26.67778,692.302,67.17642,692.302,67.77907,692.302,76.89946,692.302,-1.60934,692.302,-2.05001,692.302,-0.79122,692.302,57.14651,692.302,57.17342,692.302,56.62987,692.302,0.96671,692.302,0.60424,692.302,1.51581
692.624,36.27,692.624,48.05,692.624,37.76,692.624,74.32,692.624,87.33,692.624,79.44,692.624,78.8,692.624,74.23,692.624,75.41,692.624,75.63,692.624,90.87,692.624,82.4,692.624,134.75,692.624,131.35,692.624,133.17,692.624,16.62,692.624,18.55,692.624,19.02,692.624,57.37,692.624,53.36,692.624,48.24,692.624,12.5,692.624,49.25,692.624,38.99,692.624,4.25,692.624,14.31,692.624,8.14,692.624,20.46,692.624,10.72,692.624,9.08,692.624,17,692.624,-8.86,692.624,1.45,692.624,63.45,692.624,63.01,692.624,65.07,692.624,75.71,692.624,58.6,692.624,56.27,692.624,40.47,692.624,33.01,692.624,23.2,692.624,9.19,692.624,19.66,692.624,15.66,692.624,88.68,692.624,91.88,692.624,91.88,692.624,186.81,692.624,207.02,692.624,180.56,692.624,217.52,692.624,200.9,692.624,214.64,692.624,145.3541,692.624,331.98302,692.624,335.65733,692.624,295.30743,692.624,288.29344,692.624,232.2237,692.624,10.81095,692.624,-2.85702,692.624,0.47612,692.624,17.91205,692.624,7.854,692.624,15.7379,692.624,69.39021,692.624,60.72074,692.624,66.10586,692.624,20.79846,692.624,20.66736,692.624,20.15512,692.624,3.68896,692.624,3.12711,692.624,2.30875,692.624,22.46869,692.624,20.82714,692.624,10.9719,692.624,26.37318,692.624,27.47772,692.624,27.25567,692.624,64.70516,692.624,65.48393,692.624,76.83769,692.624,-2.50345,692.624,1.20708,692.624,-1.3235,692.624,63.72998,692.624,59.61605,692.624,57.43013,692.624,2.20427,692.624,3.16252,692.624,0.81581
692.946,27.65,692.946,39.27,692.946,30.28,692.946,77.96,692.946,71.44,692.946,71.38,692.946,74.66,692.946,73.91,692.946,68.9,692.946,76.09,692.946,76.46,692.946,63.87,692.946,127.99,692.946,138.41,692.946,129.27,692.946,28.24,692.946,35.37,692.946,34.49,692.946,67.58,692.946,65.81,692.946,51.92,692.946,17.15,692.946,30.28,692.946,31.36,692.946,0.7,692.946,8.94,692.946,9.74,692.946,1.08,692.946,11.34,692.946,3.59,692.946,16.84,692.946,2.4,692.946,11.7,692.946,42.42,692.946,43.24,692.946,50.97,692.946,64.71,692.946,55.62,692.946,54.25,692.946,21.6,692.946,12.5,692.946,19.37,692.946,16.51,692.946,14.39,692.946,26.32,692.946,75.69,692.946,77.47,692.946,77.47,692.946,159.47,692.946,185.53,692.946,171.35,692.946,202.45,692.946,208.29,692.946,190.24,692.946,63.26761,692.946,186.30854,692.946,193.96644,692.946,177.84138,692.946,184.20326,692.946,183.53132,692.946,7.42756,692.946,-8.16792,692.946,-6.4938,692.946,9.6016,692.946,22.17137,692.946,8.53135,692.946,49.61464,692.946,49.61464,692.946,49.04758,692.946,22.20328,692.946,22.33206,692.946,20.34649,692.946,2.90881,692.946,3.43715,692.946,3.51699,692.946,20.88249,692.946,21.16852,692.946,10.99033,692.946,25.40248,692.946,26.87461,692.946,25.50081,692.946,64.01297,692.946,65.79621,692.946,75.13509,692.946,-2.13617,692.946,-0.69539,692.946,-0.66925,692.946,54.70565,692.946,55.3046,692.946,59.45291,692.946,3.09282,692.946,-1.85135,692.946,2.86309
693.268,30.82,693.268,51.62,693.268,47.15,693.268,87.49,693.268,86.86,693.268,83.4,693.268,77.6,693.268,85.18,693.268,76.85,693.268,83.69,693.268,72.83,693.268,95.28,693.268,143.57,693.268,139.92,693.268,138.26,693.268,33.82,693.268,32.13,693.268,35.28,693.268,57.01,693.268,63.31,693.268,48.52,693.268,30.57,693.268,31.28,693.268,25.06,693.268,10.81,693.268,-6.63,693.268,13.59,693.268,0.25,693.268,20.02,693.268,1.09,693.268,0.3,693.268,3.97,693.268,11.87,693.268,43.58,693.268,54.92,693.268,53.18,693.268,67.05,693.268,43.15,693.268,50.32,693.268,26.02,693.268,22.78,693.268,25.06,693.268,7.67,693.268,14.1,693.268,13.24,693.268,91.17,693.268,72.67,693.268,72.67,693.268,156.24,693.268,183.4,693.268,157.35,693.268,199.16,693.268,182.61,693.268,194.48,693.268,95.86706,693.268,219.80104,693.268,298.61753,693.268,222.05204,693.268,218.83627,693.268,224.04565,693.268,4.35509,693.268,-2.35088,693.268,8.77804,693.268,1.0716,693.268,3.5602,693.268,-6.11995,693.268,63.37423,693.268,51.8017,693.268,39.08285,693.268,21.51735,693.268,22.04613,693.268,21.3314,693.268,3.68916,693.268,3.82771,693.268,3.60727,693.268,21.94701,693.268,22.07505,693.268,10.77196,693.268,27.37061,693.268,27.43229,693.268,27.07656,693.268,64.88326,693.268,67.23021,693.268,75.44162,693.268,-1.85779,693.268,4.6587,693.268,3.18,693.268,61.55332,693.268,57.97815,693.268,60.48993,693.268,7.2742,693.268,3.08592,693.268,8.46355
693.589,38.79,693.589,47.1,693.589,41.8,693.589,65.97,693.589,72.99,693.589,71.57,693.589,85.79,693.589,76.81,693.589,77.65,693.589,81.98,693.589,98.82,693.589,75.45,693.589,131.38,693.589,140.53,693.589,131.26,693.589,23.01,693.589,16.32,693.589,13.92,693.589,48.08,693.589,53.09,693.589,51.62,693.589,34.73,693.589,31.56,693.589,17.85,693.589,4.23,693.589,10.76,693.589,19.9,693.589,8.14,693.589,5.87,693.589,-1.88,693.589,4.7,693.589,10.84,693.589,0.14,693.589,46.14,693.589,59.68,693.589,50.81,693.589,67.51,693.589,50.04,693.589,57.77,693.589,25.88,693.589,21.95,693.589,21.79,693.589,7.4,693.589,-4.01,693.589,8.6,693.589,92.66,693.589,95.85,693.589,95.85,693.589,173.33,693.589,178.6,693.589,192,693.589,207.84,693.589,206.14,693.589,209.34,693.589,100,693.589,194.19292,693.589,192.25496,693.589,214.45399,693.589,195.92125,693.589,201.00079,693.589,19.53869,693.589,4.27347,693.589,10.04891,693.589,0.5936,693.589,-4.15576,693.589,-3.83909,693.589,63.71829,693.589,64.9801,693.589,66.2024,693.589,19.83311,693.589,20.60903,693.589,19.36002,693.589,1.53497,693.589,2.88691,693.589,2.80272,693.589,19.80077,693.589,21.2512,693.589,10.03798,693.589,24.69033,693.589,27.38875,693.589,25.65819,693.589,65.12575,693.589,66.33221,693.589,75.47922,693.589,-0.48115,693.589,1.46899,693.589,-1.05688,693.589,56.20996,693.589,59.08261,693.589,59.57279,693.589,2.11243,693.589,2.18941,693.589,0.63832
693.911,39.63,693.911,38.68,693.911,39.67,693.911,72.66,693.911,80.15,693.911,81.81,693.911,69.7,693.911,84.24,693.911,76,693.911,83.01,693.911,77.2,693.911,87.21,693.911,136.93,693.911,137.32,693.911,131.79,693.911,18.28,693.911,18.25,693.911,25.24,693.911,44.52,693.911,45.71,693.911,29.61,693.911,41.93,693.911,25.22,693.911,40.38,693.911,2.42,693.911,10.06,693.911,35.99,693.911,7.5,693.911,19.77,693.911,4.55,693.911,19.05,693.911,9.28,693.911,11.2,693.911,57.73,693.911,73.9,693.911,55.47,693.911,75.58,693.911,66.64,693.911,63.1,693.911,20.11,693.911,29.48,693.911,25.49,693.911,18.7,693.911,11.41,693.911,29.24,693.911,103.06,693.911,102.77,693.911,102.77,693.911,187.2,693.911,189.36,693.911,173.48,693.911,209.76,693.911,201.73,693.911,228.25,693.911,85.95476,693.911,203.88483,693.911,242.73412,693.911,195.6654,693.911,189.95118,693.911,173.2099,693.911,20.38269,693.911,-2.35094,693.911,13.75265,693.911,14.89239,693.911,24.55954,693.911,7.70715,693.911,68.33185,693.911,67.78114,693.911,61.13674,693.911,20.15898,693.911,21.43392,693.911,22.58917,693.911,2.91598,693.911,3.71733,693.911,2.36962,693.911,19.79913,693.911,21.88717,693.911,10.51634,693.911,26.01569,693.911,27.28037,693.911,27.51404,693.911,66.22242,693.911,65.82625,693.911,76.78313,693.911,-3.67839,693.911,1.19594,693.911,1.83463,693.911,58.09596,693.911,61.54276,693.911,59.72099,693.911,2.18393,693.911,2.43496,693.911,4.91114
694.232,33.83,694.232,36.74,694.232,36.86,694.232,65.78,694.232,70.67,694.232,75.23,694.232,68.97,694.232,75.16,694.232,62.13,694.232,75.39,694.232,77.7,694.232,82.4,694.232,134.5,694.232,132.92,694.232,124.38,694.232,22.31,694.232,23.24,694.232,27.29,694.232,62.98,694.232,52.52,694.232,53.29,694.232,31.05,694.232,25.72,694.232,28.39,694.232,-12.47,694.232,8.36,694.232,19.7,694.232,7.88,694.232,8.27,694.232,1.75,694.232,-7.7,694.232,-9.1,694.232,-12.18,694.232,44.39,694.232,51.5,694.232,62.25,694.232,77.07,694.232,56.21,694.232,45.63,694.232,28.56,694.232,26.67,694.232,32.18,694.232,19.88,694.232,16.98,694.232,-4.41,694.232,96.77,694.232,97.87,694.232,97.87,694.232,189.07,694.232,189.1,694.232,186.1,694.232,216.56,694.232,219.47,694.232,218.19,694.232,82.17103,694.232,225.84594,694.232,248.79504,694.232,202.74216,694.232,252.5375,694.232,210.44522,694.232,16.53748,694.232,15.46911,694.232,23.07162,694.232,22.60051,694.232,16.31753,694.232,3.49148,694.232,52.65741,694.232,58.17247,694.232,56.1359,694.232,21.47454,694.232,21.91156,694.232,22.36102,694.232,2.34959,694.232,2.76418,694.232,2.36883,694.232,22.14681,694.232,21.60482,694.232,10.44319,694.232,28.19753,694.232,27.55781,694.232,27.89861,694.232,65.42497,694.232,64.67038,694.232,73.66784,694.232,-3.49162,694.232,-1.59533,694.232,-0.69681,694.232,55.93559,694.232,58.17977,694.232,59.51695,694.232,-0.87104,694.232,-0.35927,694.232,2.80702
694.554,29.27,694.554,34,694.554,43.5,694.554,74.1,694.554,79.17,694.554,70.8,694.554,78.89,694.554,78.68,694.554,79.3,694.554,70.87,694.554,82.3,694.554,74.52,694.554,131.41,694.554,140.45,694.554,135.45,694.554,35.59,694.554,21.86,694.554,30.68,694.554,51.98,694.554,40.91,694.554,44.37,694.554,33.98,694.554,37.67,694.554,39.62,694.554,2.82,694.554,7.02,694.554,22.18,694.554,6.59,694.554,12.42,694.554,0.29,694.554,11.71,694.554,-5.14,694.554,-17.17,694.554,62.73,694.554,62.31,694.554,51.2,694.554,88.02,694.554,49.62,694.554,47.38,694.554,41.04,694.554,23.74,694.554,15.99,694.554,21.92,694.554,21.87,694.554,18.86,694.554,84.89,694.554,104.43,694.554,104.43,694.554,168.32,694.554,187.34,694.554,192.69,694.554,203.77,694.554,192.01,694.554,194.25,694.554,73.775,694.554,175.84978,694.554,177.00921,694.554,178.03975,694.554,184.82288,694.554,177.99681,694.554,22.74205,694.554,36.03123,694.554,23.13458,694.554,32.57563,694.554,29.24154,694.554,24.33662,694.554,60.33702,694.554,63.85735,694.554,49.74494,694.554,21.61395,694.554,20.78738,694.554,21.52718,694.554,2.74768,694.554,2.51654,694.554,2.83382,694.554,20.1588,694.554,23.42628,694.554,10.16963,694.554,26.21586,694.554,27.62678,694.554,26.34961,694.554,63.00325,694.554,66.25495,694.554,72.37036,694.554,-2.0462,694.554,-1.37562,694.554,-0.4491,694.554,58.82781,694.554,61.22915,694.554,57.15621,694.554,0.35922,694.554,-0.10104,694.554,2.17702
694.875,30.42,694.875,35.48,694.875,34.75,694.875,84.06,694.875,85.19,694.875,70.8,694.875,69.58,694.875,64.45,694.875,70.79,694.875,66.6,694.875,71.35,694.875,72.16,694.875,128.08,694.875,137.23,694.875,128.24,694.875,29.29,694.875,17.68,694.875,28.07,694.875,64.02,694.875,51.07,694.875,49.88,694.875,38.27,694.875,40.04,694.875,52.07,694.875,-2.49,694.875,9.22,694.875,30.79,694.875,7.81,694.875,10.54,694.875,-0.15,694.875,1.76,694.875,1.79,694.875,-4.08,694.875,53.36,694.875,64.16,694.875,41,694.875,89.96,694.875,58.03,694.875,58.35,694.875,18.43,694.875,12.8,694.875,26.71,694.875,26.74,694.875,-5.72,694.875,-0.15,694.875,99.62,694.875,91.78,694.875,91.78,694.875,183.53,694.875,209.39,694.875,196.1,694.875,213.12,694.875,204.73,694.875,226.47,694.875,64.90836,694.875,238.1383,694.875,234.83448,694.875,182.42341,694.875,202.27557,694.875,171.36787,694.875,-0.06729,694.875,14.93098,694.875,9.61941,694.875,19.33346,694.875,11.53583,694.875,11.26687,694.875,60.60746,694.875,74.00605,694.875,56.28394,694.875,21.31425,694.875,22.31015,694.875,21.72516,694.875,2.69291,694.875,4.14843,694.875,3.48843,694.875,21.67951,694.875,23.6326,694.875,12.36074,694.875,28.35104,694.875,27.91758,694.875,28.38612,694.875,65.9332,694.875,65.02102,694.875,76.7296,694.875,-2.79686,694.875,1.14618,694.875,-0.72298,694.875,60.69113,694.875,60.89567,694.875,55.73394,694.875,2.43854,694.875,-1.27664,694.875,3.6344
695.197,30.79,695.197,30.7,695.197,30.23,695.197,71.76,695.197,77.41,695.197,71.37,695.197,71.93,695.197,76.97,695.197,82.27,695.197,81.13,695.197,86.16,695.197,83.33,695.197,149.36,695.197,152.29,695.197,146.39,695.197,21.78,695.197,12.66,695.197,24.54,695.197,66.79,695.197,62.56,695.197,58.17,695.197,35.5,695.197,37.18,695.197,27.18,695.197,0.31,695.197,6.08,695.197,16.77,695.197,12.34,695.197,7.34,695.197,11.47,695.197,10.16,695.197,-2.76,695.197,-4.77,695.197,65.48,695.197,65.03,695.197,69.8,695.197,80.18,695.197,57.86,695.197,60.84,695.197,11.72,695.197,25.12,695.197,33.44,695.197,12.48,695.197,27.6,695.197,20.85,695.197,100.08,695.197,97.99,695.197,97.99,695.197,172.73,695.197,194.64,695.197,202.09,695.197,210.69,695.197,206.73,695.197,230.53,695.197,54.09119,695.197,212.27955,695.197,179.33768,695.197,172.33618,695.197,197.41678,695.197,179.74605,695.197,-1.53464,695.197,-1.59602,695.197,9.26553,695.197,10.27761,695.197,10.03227,695.197,-10.3468,695.197,57.73165,695.197,45.0114,695.197,48.40663,695.197,21.46828,695.197,21.33696,695.197,22.03851,695.197,3.29677,695.197,2.66667,695.197,2.84823,695.197,21.33696,695.197,23.23553,695.197,9.80287,695.197,26.62745,695.197,27.0809,695.197,26.17179,695.197,66.37454,695.197,67.2381,695.197,76.84507,695.197,-2.31179,695.197,0.56489,695.197,0.42236,695.197,61.44214,695.197,58.66028,695.197,58.3866,695.197,3.29244,695.197,4.04105,695.197,5.67452
695.518,44.75,695.518,47.67,695.518,39.35,695.518,82.89,695.518,91.32,695.518,88.23,695.518,67.77,695.518,76.1,695.518,63.62,695.518,69.94,695.518,79.79,695.518,77.64,695.518,150.97,695.518,135.22,695.518,120.67,695.518,21.98,695.518,19.07,695.518,21.5,695.518,54.43,695.518,42.61,695.518,51.04,695.518,13.8,695.518,20.93,695.518,33.89,695.518,-6.48,695.518,-10.58,695.518,0.25,695.518,6.62,695.518,-5.23,695.518,-10.55,695.518,-2.38,695.518,-23.62,695.518,-12.98,695.518,47.36,695.518,42.38,695.518,44.5,695.518,61.81,695.518,36.46,695.518,49.9,695.518,11.88,695.518,15.95,695.518,5.37,695.518,2.23,695.518,3.99,695.518,0.31,695.518,96.92,695.518,84.38,695.518,84.38,695.518,178.25,695.518,164.7,695.518,185.83,695.518,212.64,695.518,202.29,695.518,188.4,695.518,26.77452,695.518,273.48475,695.518,260.17872,695.518,242.31178,695.518,257.85644,695.518,270.80602,695.518,-5.41839,695.518,-16.17654,695.518,11.91486,695.518,10.62376,695.518,12.956,695.518,13.95544,695.518,87.02055,695.518,47.8216,695.518,69.05052,695.518,22.74765,695.518,21.24687,695.518,22.19341,695.518,3.3499,695.518,2.91321,695.518,3.06374,695.518,21.8474,695.518,22.94344,695.518,10.02821,695.518,27.18911,695.518,28.21404,695.518,27.05834,695.518,65.94633,695.518,67.52033,695.518,76.46763,695.518,-2.19323,695.518,-2.87606,695.518,-0.88973,695.518,57.1371,695.518,59.42953,695.518,58.18279,695.518,0.88941,695.518,-0.72288,695.518,-0.42258
